Serial number:,2045101,,,
Channel:,CH1,,,
Start date:,2024/4/4,Start time:,22:20:17,
Sample:,1s,,,
Reading #,Reading,,,
NO.,Voltage,Current,Power,Status
1,5.06,0.431,2.181,CV
2,5.06,0.356,1.801,CV
3,5.06,0.444,2.247,CV
4,5.06,0.441,2.231,CV
5,5.06,0.393,1.989,CV
6,5.059,0.417,2.11,CV
7,5.059,0.42,2.125,CV
8,5.059,0.42,2.125,CV
9,5.06,0.419,2.12,CV
10,5.06,0.42,2.125,CV
11,5.059,0.42,2.125,CV
12,5.06,0.357,1.806,CV
13,5.06,0.356,1.801,CV
14,5.06,0.356,1.801,CV
15,5.06,0.362,1.832,CV
16,5.06,0.357,1.806,CV
17,5.059,0.356,1.801,CV
18,5.06,0.368,1.862,CV
19,5.06,0.427,2.161,CV
20,5.06,0.356,1.801,CV
21,5.06,0.422,2.135,CV
22,5.06,0.455,2.302,CV
23,5.06,0.433,2.191,CV
24,5.06,0.43,2.176,CV
25,5.06,0.42,2.125,CV
26,5.059,0.42,2.125,CV
27,5.06,0.402,2.034,CV
28,5.06,0.42,2.125,CV
29,5.06,0.617,3.122,CV
30,5.06,0.527,2.667,CV
31,5.06,0.532,2.692,CV
32,5.06,0.751,3.8,CV
33,5.06,0.735,3.719,CV
34,5.06,0.656,3.319,CV
35,5.059,0.785,3.971,CV
36,5.06,0.691,3.496,CV
37,5.06,0.787,3.982,CV
38,5.06,0.676,3.421,CV
39,5.06,0.782,3.957,CV
40,5.06,0.786,3.977,CV
41,5.06,0.624,3.157,CV
42,5.06,0.764,3.866,CV
43,5.06,0.619,3.132,CV
44,5.059,0.778,3.936,CV
45,5.059,0.794,4.017,CV
46,5.06,0.638,3.228,CV
47,5.06,0.734,3.714,CV
48,5.06,0.771,3.901,CV
49,5.06,0.644,3.259,CV
50,5.06,0.743,3.76,CV
51,5.06,0.687,3.476,CV
52,5.06,0.652,3.299,CV
53,5.059,0.788,3.986,CV
54,5.06,0.767,3.881,CV
55,5.06,0.777,3.932,CV
56,5.06,0.795,4.023,CV
57,5.06,0.677,3.426,CV
58,5.06,0.793,4.013,CV
59,5.06,0.681,3.446,CV
60,5.06,0.678,3.431,CV
61,5.06,0.676,3.421,CV
62,5.06,0.749,3.79,CV
63,5.06,0.737,3.729,CV
64,5.06,0.71,3.593,CV
65,5.06,0.78,3.947,CV
66,5.06,0.727,3.679,CV
67,5.06,0.777,3.932,CV
68,5.06,0.637,3.223,CV
69,5.06,0.798,4.038,CV
70,5.06,0.666,3.37,CV
71,5.06,0.791,4.002,CV
72,5.06,0.724,3.663,CV
73,5.06,0.798,4.038,CV
74,5.059,0.693,3.506,CV
75,5.06,0.763,3.861,CV
76,5.059,0.772,3.906,CV
77,5.06,0.698,3.532,CV
78,5.06,0.794,4.018,CV
79,5.06,0.706,3.572,CV
80,5.06,0.788,3.987,CV
81,5.06,0.709,3.588,CV
82,5.06,0.642,3.249,CV
83,5.06,0.653,3.304,CV
84,5.06,0.67,3.39,CV
85,5.06,0.771,3.901,CV
86,5.059,0.632,3.197,CV
87,5.06,0.631,3.193,CV
88,5.06,0.788,3.987,CV
89,5.06,0.776,3.927,CV
90,5.06,0.643,3.254,CV
91,5.06,0.729,3.689,CV
92,5.059,0.75,3.794,CV
93,5.06,0.78,3.947,CV
94,5.06,0.633,3.203,CV
95,5.06,0.742,3.755,CV
96,5.06,0.784,3.967,CV
97,5.06,0.758,3.835,CV
98,5.06,0.781,3.952,CV
99,5.06,0.667,3.375,CV
100,5.059,0.631,3.192,CV
101,5.06,0.789,3.992,CV
102,5.06,0.758,3.835,CV
103,5.06,0.794,4.018,CV
104,5.06,0.766,3.876,CV
105,5.06,0.754,3.815,CV
106,5.06,0.691,3.496,CV
107,5.06,0.733,3.709,CV
108,5.06,0.74,3.744,CV
109,5.06,0.829,4.195,CV
110,5.06,0.697,3.527,CV
111,5.06,0.788,3.987,CV
112,5.059,0.655,3.314,CV
113,5.059,0.79,3.997,CV
114,5.06,0.723,3.658,CV
115,5.06,0.789,3.992,CV
116,5.06,0.729,3.689,CV
117,5.06,0.697,3.527,CV
118,5.06,0.793,4.013,CV
119,5.06,0.754,3.815,CV
120,5.06,0.78,3.947,CV
121,5.06,0.763,3.861,CV
122,5.06,0.695,3.517,CV
123,5.06,0.693,3.507,CV
124,5.06,0.685,3.466,CV
125,5.06,0.785,3.972,CV
126,5.06,0.779,3.942,CV
127,5.059,0.72,3.642,CV
128,5.06,0.781,3.952,CV
129,5.06,0.626,3.168,CV
130,5.06,0.642,3.249,CV
131,5.06,0.627,3.173,CV
132,5.06,0.692,3.502,CV
133,5.06,0.647,3.274,CV
134,5.06,0.687,3.476,CV
135,5.059,0.797,4.032,CV
136,5.06,0.792,4.008,CV
137,5.06,0.762,3.856,CV
138,5.06,0.614,3.107,CV
139,5.059,0.757,3.83,CV
140,5.06,0.642,3.249,CV
141,5.06,0.686,3.471,CV
142,5.06,0.626,3.168,CV
143,5.06,0.794,4.018,CV
144,5.06,0.706,3.572,CV
145,5.06,0.776,3.927,CV
146,5.06,0.638,3.228,CV
147,5.06,0.646,3.269,CV
148,5.059,0.793,4.012,CV
149,5.06,0.623,3.152,CV
150,5.06,0.791,4.002,CV
151,5.059,0.682,3.45,CV
152,5.06,0.627,3.173,CV
153,5.06,0.651,3.294,CV
154,5.06,0.774,3.916,CV
155,5.06,0.796,4.028,CV
156,5.06,0.746,3.775,CV
157,5.06,0.768,3.886,CV
158,5.06,0.734,3.714,CV
159,5.06,0.594,3.006,CV
160,5.06,0.702,3.552,CV
161,5.06,0.661,3.345,CV
162,5.06,0.669,3.385,CV
163,5.06,0.778,3.937,CV
164,5.06,0.747,3.78,CV
165,5.06,0.786,3.977,CV
166,5.059,0.708,3.582,CV
167,5.06,0.78,3.947,CV
168,5.06,0.683,3.456,CV
169,5.06,0.708,3.582,CV
170,5.059,0.632,3.197,CV
171,5.059,0.638,3.228,CV
172,5.06,0.63,3.188,CV
173,5.06,0.627,3.173,CV
174,5.06,0.79,3.997,CV
175,5.06,0.764,3.866,CV
176,5.06,0.799,4.043,CV
177,5.06,0.696,3.522,CV
178,5.059,0.715,3.617,CV
179,5.06,0.787,3.982,CV
180,5.06,0.657,3.324,CV
181,5.06,0.799,4.043,CV
182,5.06,0.633,3.203,CV
183,5.06,0.661,3.345,CV
184,5.06,0.785,3.972,CV
185,5.06,0.708,3.582,CV
186,5.06,0.724,3.663,CV
187,5.06,0.632,3.198,CV
188,5.06,0.593,3.001,CV
189,5.059,0.667,3.374,CV
190,5.06,0.628,3.178,CV
191,5.06,0.678,3.431,CV
192,5.06,0.79,3.997,CV
193,5.059,0.7,3.541,CV
194,5.059,0.796,4.027,CV
195,5.06,0.695,3.517,CV
196,5.06,0.793,4.013,CV
197,5.06,0.672,3.4,CV
198,5.06,0.774,3.916,CV
199,5.06,0.764,3.866,CV
200,5.06,0.792,4.008,CV
201,5.06,0.762,3.856,CV
202,5.06,0.708,3.582,CV
203,5.06,0.667,3.375,CV
204,5.06,0.758,3.835,CV
205,5.06,0.774,3.916,CV
206,5.06,0.742,3.755,CV
207,5.06,0.723,3.658,CV
208,5.059,0.746,3.774,CV
209,5.059,0.645,3.263,CV
210,5.059,0.782,3.956,CV
211,5.06,0.753,3.81,CV
212,5.06,0.631,3.193,CV
213,5.06,0.761,3.851,CV
214,5.06,0.654,3.309,CV
215,5.06,0.788,3.987,CV
216,5.06,0.676,3.421,CV
217,5.06,0.784,3.967,CV
218,5.06,0.662,3.35,CV
219,5.06,0.767,3.881,CV
220,5.059,0.704,3.562,CV
221,5.059,0.725,3.668,CV
222,5.059,0.704,3.562,CV
223,5.06,0.774,3.916,CV
224,5.059,0.783,3.961,CV
225,5.06,0.798,4.038,CV
226,5.06,0.797,4.033,CV
227,5.06,0.761,3.851,CV
228,5.06,0.796,4.028,CV
229,5.06,0.747,3.78,CV
230,5.06,0.686,3.471,CV
231,5.059,0.702,3.551,CV
232,5.06,0.777,3.932,CV
233,5.06,0.777,3.932,CV
234,5.059,0.794,4.017,CV
235,5.06,0.771,3.901,CV
236,5.059,0.646,3.268,CV
237,5.06,0.77,3.896,CV
238,5.06,0.633,3.203,CV
239,5.06,0.793,4.013,CV
240,5.059,0.634,3.207,CV
241,5.06,0.799,4.043,CV
242,5.06,0.75,3.795,CV
243,5.06,0.68,3.441,CV
244,5.059,0.747,3.779,CV
245,5.06,0.716,3.623,CV
246,5.06,0.425,2.151,CV
247,5.06,0.423,2.14,CV
248,5.06,0.483,2.444,CV
249,5.06,0.424,2.145,CV
250,5.06,0.46,2.328,CV
251,5.06,0.423,2.14,CV
252,5.06,0.399,2.019,CV
253,5.059,0.423,2.14,CV
254,5.06,0.423,2.14,CV
255,5.06,0.423,2.14,CV
256,5.06,0.423,2.14,CV
257,5.059,0.423,2.14,CV
